OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,LABEL
NAVSTAR 54 (USA 177),2004-009A,2026-06-23T23:15:25.149312,2.00554582,0.01163949,54.8239,275.413,173.3953,256.1802,0,U,28190,999,16308,0.0,-7.3e-07,0.0,Satellite
SHIYAN-1 (SY-1),2004-012A,2026-06-24T03:56:13.817184,15.33912647,0.00049542,97.8691,253.6862,8.9226,351.2102,0,U,28220,999,21216,0.00037995229,0.00012388,0.0,Satellite
INTELSAT 10-02,2004-022A,2026-06-24T00:39:46.290240,1.00269986,3.177e-05,0.0222,290.2426,232.3282,118.5529,0,U,28358,999,8062,0.0,-4e-08,0.0,Satellite
NAVSTAR 55 (USA 178),2004-023A,2026-06-22T08:41:55.280832,2.00557217,0.01598015,54.8674,86.5023,302.1509,227.8038,0,U,28361,999,16114,0.0,-5.1e-07,0.0,Satellite
APRIZESAT 2,2004-025A,2026-06-23T23:08:45.921696,14.3803822,0.01045941,98.102,340.5613,229.16,130.0485,0,U,28366,999,15261,6.420922000000001e-05,1.64e-06,0.0,Satellite
SAUDICOMSAT 1,2004-025D,2026-06-24T07:16:46.801344,14.55478552,0.0032189,98.577,185.6267,4.0954,356.05,0,U,28369,999,16516,8.1646051e-05,3.08e-06,0.0,Satellite
SAUDICOMSAT 2,2004-025E,2026-06-24T07:14:34.713024,14.49984487,0.00543827,98.664,187.7493,237.5068,122.0863,0,U,28370,999,16113,6.0617654e-05,1.89e-06,0.0,Satellite
SAUDISAT 2,2004-025F,2026-06-24T05:47:30.187968,14.56687333,0.00234449,98.5508,175.4055,275.4526,84.3997,0,U,28371,999,16677,5.817074100000001e-05,2.11e-06,0.0,Satellite
APRIZESAT 1,2004-025G,2026-06-24T06:08:18.064896,14.51780389,0.00454503,98.6302,186.1738,132.7318,227.7716,0,U,28372,999,16293,6.6972209e-05,2.24e-06,0.0,Satellite
AURA,2004-026A,2026-06-24T05:51:25.577856,14.61338191,0.00011599,98.342,131.7558,79.6065,280.5266,0,U,28376,999,16724,0.00013667914,6.269999999999999e-06,0.0,Satellite
ANIK F2,2004-027A,2026-06-24T04:39:30.219264,1.00271848,0.00041885,3.306,79.3552,12.2007,139.5391,0,U,28378,999,4133,0.0,-4.5e-07,0.0,Satellite
COSMOS 2407,2004-028A,2026-06-24T04:48:44.100288,13.76335206,0.00380295,82.9606,69.64,231.6134,239.7433,0,U,28380,999,10084,2.1121488e-05,3.6e-07,0.0,Satellite
SHIJIAN-6 01A (SJ-6 01A),2004-035A,2026-06-24T00:30:15.728832,15.18082229,0.00079222,97.5862,202.1425,110.1963,250.0124,0,U,28413,999,18850,0.0003542754799999,7.158000000000002e-05,0.0,Satellite
SHIJIAN-6 01B (SJ-6 01B),2004-035B,2026-06-24T07:01:23.634624,15.06362009,0.00066193,97.6054,193.0683,108.5898,251.6048,0,U,28414,999,18789,0.00016660008,2.3910000000000003e-05,0.0,Satellite
COSMOS 2408,2004-037A,2026-06-24T05:41:15.023616,12.45680321,0.00150873,82.486,321.4474,251.5472,108.3969,0,U,28419,999,98878,-2.4569406e-05,6.000000000000002e-08,0.0,Satellite
COSMOS 2409,2004-037B,2026-06-24T04:46:50.562048,12.45323866,0.00126277,82.4862,324.7007,263.6084,96.3559,0,U,28420,999,98842,0.00032597161,5.599999999999999e-07,0.0,Satellite
AMC-15,2004-041A,2026-06-24T04:43:35.698080,1.00272029,0.0002454,0.0181,22.8376,60.1809,155.1759,0,U,28446,999,7937,0.0,-8.1e-07,0.0,Satellite
JB-3 3 (ZY 2C),2004-044A,2026-06-24T04:13:23.238624,15.19368367,0.00329382,97.277,328.5147,193.5887,166.4465,0,U,28470,999,18884,0.00017084364,3.596e-05,0.0,Satellite
NAVSTAR 56 (USA 180),2004-045A,2026-06-23T18:13:47.407872,2.00556268,0.01698988,55.1318,324.6314,316.574,26.7212,0,U,28474,999,15855,0.0,-1.05e-06,0.0,Satellite
SWIFT,2004-047A,2026-06-23T13:06:53.861472,15.68870405,0.00014838,20.5513,135.8253,26.9955,333.0568,0,U,28485,999,18786,0.0003513444599999,0.00043334,0.0,Satellite
NANOSAT-1,2004-049B,2026-06-23T22:18:01.024128,14.80170718,0.00026982,98.2284,311.7552,270.7438,89.3464,0,U,28493,999,15644,0.00011379177,8.089999999999999e-06,0.0,Satellite
COSMOS 2414,2005-002A,2026-06-24T02:19:43.872384,13.87926785,0.0039045,82.9495,38.4192,311.1429,48.6367,0,U,28521,999,8477,8.88441e-06,2.6e-07,0.0,Satellite
NSS-10,2005-003A,2026-06-24T02:13:38.866080,1.00271366,0.00030064,6.4671,70.3726,19.1594,178.668,0,U,28526,999,5322,0.0,-2.4900000000000003e-06,0.0,Satellite
INMARSAT 4-F1,2005-009A,2026-06-23T22:05:34.516032,1.00272052,0.00028651,5.1771,42.7748,49.8616,328.9464,0,U,28628,999,7774,0.0,3.5e-07,0.0,Satellite
IRS-P5 (CARTOSAT-1),2005-017A,2026-06-24T01:22:52.312224,14.91064264,0.00024558,97.5306,197.8104,71.7072,288.4414,0,U,28649,999,14484,0.0001100933799999,1.038e-05,0.0,Satellite
DIRECTV 8,2005-019A,2026-06-24T04:35:48.884928,1.00272928,0.00032038,0.0135,57.1634,41.6591,123.4306,0,U,28659,999,7714,0.0,8e-08,0.0,Satellite
GALAXY 28 (G-28),2005-022A,2026-06-24T03:57:41.754240,1.00271272,0.00023174,3.3158,78.8463,11.3517,214.4658,0,U,28702,999,5204,0.0,-1.95e-06,0.0,Satellite
SJ-7,2005-024A,2026-06-24T01:28:30.042048,15.21632074,0.00156216,97.7286,205.3498,14.9143,345.255,0,U,28737,999,14907,0.0003051824,6.842e-05,0.0,Satellite
THAICOM 4,2005-028A,2026-06-24T04:41:38.428224,1.00272379,0.00019534,0.264,85.8485,352.7111,23.7091,0,U,28786,999,5232,0.0,-3.5499999999999995e-06,0.0,Satellite
REIMEI (INDEX),2005-031B,2026-06-24T01:55:22.798272,15.10974965,0.00208037,98.0145,299.4183,89.2376,271.1236,0,U,28810,999,13203,0.00028137362,4.648e-05,0.0,Satellite
ANIK F1R,2005-036A,2026-06-24T04:43:53.691744,1.00271862,0.0004342,4.331,76.4969,9.3345,150.1947,0,U,28868,999,4652,0.0,-7.1e-07,0.0,Satellite
NAVSTAR 57 (USA 183),2005-038A,2026-06-23T07:07:55.159680,2.00565318,0.01279426,54.8729,272.9307,296.2134,37.1387,0,U,28874,999,15195,0.0,-7.2e-07,0.0,Satellite
SYRACUSE 3A,2005-041B,2026-06-23T22:54:16.507008,1.00270801,0.00028014,4.6588,75.755,12.5301,214.04,0,U,28885,999,7581,0.0,1.33e-06,0.0,Satellite
BEIJING 1,2005-043A,2026-06-24T07:54:12.511008,14.63534969,0.00132695,98.2921,308.5822,258.8776,101.0934,0,U,28890,999,10169,1.7519199e-05,4.2e-07,0.0,Satellite
SINAH 1,2005-043D,2026-06-24T07:09:16.881120,14.64161659,0.00132141,98.2868,309.6622,252.3334,107.6426,0,U,28893,999,10156,5.872546200000001e-05,2.6e-06,0.0,Satellite
CUBESAT XI-V,2005-043F,2026-06-24T06:21:49.633920,14.72647893,0.00141293,98.2991,331.0356,178.0583,182.0681,0,U,28895,999,10279,0.0001957793199999,1.196e-05,0.0,Satellite
INMARSAT 4-F2,2005-044A,2026-06-23T23:38:19.466592,1.00272437,0.00032135,5.1038,43.6925,38.3787,328.1387,0,U,28899,999,7559,0.0,-2.58e-06,0.0,Satellite
COSMOS 2416 (RODNIK-S 1),2005-048A,2026-06-24T03:41:06.613728,12.55600655,0.0008809,82.4696,303.2034,149.2724,24.208,0,U,28908,999,93977,1.8612317e-05,1.3e-07,0.0,Satellite
METEOSAT-9 (MSG-2),2005-049B,2026-06-23T23:32:58.585632,1.00276111,0.00019691,9.377,54.1031,353.1207,263.8503,0,U,28912,999,706,0.0,1.23e-06,0.0,Satellite
EUTELSAT 174A,2005-052A,2026-06-24T01:29:41.504352,1.00273682,0.00065004,4.2375,76.4474,14.3604,17.8073,0,U,28924,999,5240,0.0,1.3e-07,0.0,Satellite
ECHOSTAR 10,2006-003A,2026-06-24T04:40:28.437312,1.00272486,0.00016895,0.0228,322.3936,138.4338,131.422,0,U,28935,999,7453,0.0,-4.8e-07,0.0,Satellite
SPAINSAT,2006-007A,2026-06-23T07:54:52.022592,1.00272132,0.00050111,0.5798,86.4492,3.1048,270.4956,0,U,28945,999,7428,0.0,-2.12e-06,0.0,Satellite
JCSAT-5A,2006-010A,2026-06-24T04:33:38.707776,1.00273463,0.00022164,1.1283,84.166,354.2321,34.4026,0,U,29045,999,7384,0.0,-3.21e-06,0.0,Satellite
ASTRA 1KR,2006-012A,2026-06-24T04:10:47.997696,1.00274287,0.0003633,0.4925,83.2487,5.642,265.1426,0,U,29055,999,4576,0.0,1.26e-06,0.0,Satellite
RESURS-DK 1,2006-021A,2026-06-23T09:08:58.354080,15.13241898,0.00065671,69.9346,323.5181,293.0042,67.0431,0,U,29228,999,10351,0.0001888215499999,3.257e-05,0.0,Satellite
GALAXY 16 (G-16),2006-023A,2026-06-24T04:22:38.578944,1.00267623,0.00027218,0.0415,146.8534,298.2959,153.8339,0,U,29236,999,7304,0.0,-1.1899999999999998e-06,0.0,Satellite
ARIRANG-2 (KOMPSAT-2),2006-031A,2026-06-24T06:46:34.341024,14.64662833,0.00157271,97.8314,359.3856,54.1754,118.842,0,U,29268,999,6251,2.3087814e-05,7.799999999999999e-07,0.0,Satellite
EUTELSAT 33F,2006-032A,2026-06-24T04:14:55.103424,1.00274768,0.00040496,1.6802,82.1787,8.9882,278.0006,0,U,29270,999,4737,0.0,1.62e-06,0.0,Satellite
JCSAT-3A,2006-033A,2026-06-24T04:33:38.707776,1.00270978,0.00021422,0.0094,348.8235,103.8,16.1303,0,U,29272,999,4781,0.0,-3.37e-06,0.0,Satellite
KOREASAT 5 (MUGUNGWHA 5),2006-034A,2026-06-24T00:55:38.709408,1.00271251,0.00016731,1.8029,82.9167,51.4894,264.7632,0,U,29349,999,4138,0.0,-3.52e-06,0.0,Satellite
HINODE (SOLAR-B),2006-041A,2026-06-23T23:57:53.998560,14.68630648,0.00159428,98.0544,191.0507,266.1522,93.7861,0,U,29479,999,5587,0.00010043482,5.36e-06,0.0,Satellite
NAVSTAR 58 (USA 190),2006-042A,2026-06-24T03:21:26.483904,2.00569486,0.01067054,54.7116,151.0629,54.5858,65.8467,0,U,29486,999,14453,0.0,6.8e-07,0.0,Satellite
DIRECTV 9S,2006-043A,2026-06-24T05:19:13.090656,1.00271678,0.00053051,2.4394,80.8266,16.7929,153.3595,0,U,29494,999,5145,0.0,-1.07e-06,0.0,Satellite
OPTUS D1,2006-043B,2026-06-24T04:48:45.067104,1.00271256,0.00036734,3.0534,79.5774,5.2923,51.6479,0,U,29495,999,7219,0.0,-1.78e-06,0.0,Satellite
SHIJIAN-6 02A (SJ-6 02A),2006-046A,2026-06-24T06:45:21.212064,15.17008628,0.00047527,97.6359,216.4012,108.571,251.604,0,U,29505,999,7334,0.00020170926,3.918000000000001e-05,0.0,Satellite
SHIJIAN-6 02B (SJ-6 02B),2006-046B,2026-06-24T06:39:43.831296,15.01391082,0.00154161,97.7161,204.2926,40.2589,319.9774,0,U,29506,999,7180,7.3434662e-05,8.88e-06,0.0,Satellite
DMSP 5D-3 F17 (USA 191),2006-050A,2026-06-24T05:46:47.229888,14.14993619,0.00109119,98.7378,181.6666,40.9984,319.2008,0,U,29522,999,1342,2.2159858e-05,0.0,0.0,Satellite
BADR-4,2006-051A,2026-06-24T04:15:17.567424,1.00275362,0.00049921,2.0233,81.0559,3.5966,285.9721,0,U,29526,999,5133,0.0,1.62e-06,0.0,Satellite
NAVSTAR 59 (USA 192),2006-052A,2026-06-21T21:44:14.544096,2.00558294,0.00854923,54.9339,213.8191,90.7942,270.2511,0,U,29601,999,14350,0.0,3.7e-07,0.0,Satellite
WILDBLUE-1,2006-054A,2026-06-24T04:39:30.235680,1.00272517,0.00016426,2.8216,80.4008,11.4345,139.1838,0,U,29643,999,5386,0.0,-4.4e-07,0.0,Satellite
LAPAN-TUBSAT,2007-001A,2026-06-24T06:10:47.598240,14.85954378,0.00124817,98.1349,174.6411,156.4611,203.7178,0,U,29709,999,5220,-1.9245697e-05,-2.2599999999999995e-06,0.0,Satellite
THEMIS A,2007-004A,2026-06-17T11:36:45.840960,0.87843948,0.83670062,8.3808,109.7184,199.2254,78.3075,0,U,30580,999,4128,0.015572678,-3.48e-06,0.0,Satellite
SKYNET 5A,2007-007B,2026-06-24T02:49:59.768832,1.00272422,0.00037282,5.3174,73.6576,23.9569,312.3809,0,U,30794,999,7076,0.0,-2.68e-06,0.0,Satellite
THEMIS D,2007-004D,2026-06-17T03:32:48.469344,0.8758908200000001,0.83319779,7.6675,80.4898,230.8824,268.0937,0,U,30797,999,4107,0.0,-3.9e-06,0.0,Satellite
THEMIS E,2007-004E,2026-06-18T13:02:07.869696,0.8804186700000001,0.84400719,6.3692,98.0709,215.6799,161.0349,0,U,30798,999,6593,0.0,-3.27e-06,0.0,Satellite
ANIK F3,2007-009A,2026-06-24T04:35:39.475968,1.00274254,0.00028259,1.2161,83.7819,11.5608,127.2179,0,U,31102,999,4663,0.0,5e-08,0.0,Satellite
HAIYANG-1B,2007-010A,2026-06-24T04:57:42.756768,14.31028418,0.00134834,98.3498,156.7798,175.209,184.9225,0,U,31113,999,164,4.543811e-05,7.799999999999999e-07,0.0,Satellite
SAUDISAT 3,2007-012B,2026-06-23T13:59:21.524064,14.71428609,0.00140489,98.1456,124.9877,202.3766,157.6829,0,U,31118,999,2868,3.8031442000000005e-05,1.85e-06,0.0,Satellite
SAUDICOMSAT 7,2007-012C,2026-06-24T05:03:17.531712,14.6611568,0.00558066,98.3779,149.486,173.1173,187.0809,0,U,31119,999,2346,7.871358100000001e-05,3.89e-06,0.0,Satellite
SAUDICOMSAT 6,2007-012E,2026-06-23T20:42:59.459616,14.62564895,0.00706827,98.41,142.5039,306.7275,52.7448,0,U,31121,999,2116,9.191420300000002e-05,4.29e-06,0.0,Satellite
SAUDICOMSAT 5,2007-012H,2026-06-24T04:10:55.919712,14.68164155,0.00486962,98.3492,150.1945,103.2674,257.3968,0,U,31124,999,2462,0.00010446329,5.58e-06,0.0,Satellite
SAUDICOMSAT 3,2007-012J,2026-06-23T22:02:45.501216,14.70715646,0.00398643,98.3145,150.4814,32.4873,327.8774,0,U,31125,999,2581,0.00012438669,7.13e-06,0.0,Satellite
SAUDICOMSAT 4,2007-012L,2026-06-23T22:02:46.365216,14.64517474,0.00622397,98.3985,147.6264,236.7594,122.7633,0,U,31127,999,2227,7.28455e-05,3.43e-06,0.0,Satellite
ASTRA 1L,2007-016A,2026-06-24T03:58:26.682240,1.00270799,0.00055767,1.3403,81.538,16.3331,209.569,0,U,31306,999,4505,0.0,-1.78e-06,0.0,Satellite
GALAXY 17 (G-17),2007-016B,2026-06-24T03:41:09.511584,1.00271874,0.00044893,2.99,79.8182,15.5695,147.2052,0,U,31307,999,6987,0.0,-2.01e-06,0.0,Satellite
YAOGAN-2,2007-019A,2026-06-24T04:11:23.475264,14.82686425,0.00192214,98.2642,36.0023,250.2766,109.6374,0,U,31490,999,2865,8.8056457e-05,6.54e-06,0.0,Satellite
GLOBALSTAR M069,2007-020C,2026-06-23T21:57:56.317824,12.23471321,0.00021844,52.0019,233.084,162.8189,8.582,0,U,31573,999,87962,6.7476061e-05,-8.499999999999999e-07,0.0,Satellite
GLOBALSTAR M072,2007-020D,2026-06-24T00:02:47.287680,11.91658388,0.00014929,51.9935,82.1025,349.125,23.6959,0,U,31574,999,87579,-7.442233999999999e-06,-8.499999999999999e-07,0.0,Satellite
COSMO-SKYMED 1,2007-023A,2026-06-24T06:52:34.984992,14.97133503,0.00017181,97.8857,7.2018,92.5084,267.6334,0,U,31598,999,3085,0.000230119,2.597e-05,0.0,Satellite
TERRASAR-X,2007-026A,2026-06-23T10:46:51.723264,15.19148805,0.00015926,97.445,182.0655,87.2494,272.8923,0,U,31698,999,5417,1.6170785e-05,2.73e-06,0.0,Satellite
COSMOS 2428,2007-029A,2026-06-24T03:39:35.134272,14.12927719,0.00071337,70.9352,339.8524,121.6662,238.5156,0,U,31792,999,97913,-4.31855e-07,-4.9e-07,0.0,Satellite
SAR-LUPE 2,2007-030A,2026-06-24T06:02:28.428288,15.51078243,0.00030295,98.1043,280.5639,157.7079,202.4303,0,U,31797,999,5803,0.00057334146,0.0003337,0.0,Satellite
WORLDVIEW-1 (WV-1),2007-041A,2026-06-24T06:00:47.264256,15.24333179,0.00015825,97.3877,294.8931,355.7731,4.3493,0,U,32060,999,4395,0.00021011279,5.069e-05,0.0,Satellite
INTELSAT 11 (IS-11),2007-044B,2026-06-24T01:07:21.145728,0.9904831,0.00028143,3.5838,78.5929,84.3521,221.782,0,U,32253,999,6851,0.0,-4.6000000000000004e-07,0.0,Satellite
WGS F1 (USA 195),2007-046A,2026-06-24T03:53:19.672800,1.00272294,2.8220000000000004e-05,0.0336,85.7094,345.1789,217.2482,0,U,32258,999,5240,0.0,-2.6e-06,0.0,Satellite
NAVSTAR 60 (USA 196),2007-047A,2026-06-22T05:03:35.004384,2.00555002,0.01669625,54.0988,79.8584,87.4865,274.4365,0,U,32260,999,13691,0.0,-6.2e-07,0.0,Satellite
GLOBALSTAR M066,2007-048C,2026-06-23T21:20:22.654176,12.30386898,0.00055944,51.9605,38.6732,58.3354,315.1701,0,U,32265,999,86105,-0.00039559393,-1.41e-06,0.0,Satellite
COSMOS 2433 [GLONASS-M],2007-052A,2026-06-23T22:54:28.094112,2.13104086,0.00027902,65.5727,315.7051,194.8015,165.1813,0,U,32275,999,14520,0.0,-8.199999999999999e-07,0.0,Satellite
COSMOS 2432 [GLONASS-M],2007-052B,2026-06-23T13:37:09.183360,2.13103098,0.00074421,65.5895,315.8459,329.8815,37.0478,0,U,32276,999,14522,0.0,-8e-07,0.0,Satellite
YAOGAN-3,2007-055A,2026-06-24T07:25:12.431424,14.90806345,0.00019335,97.8156,205.1167,82.3575,277.7862,0,U,32289,999,693,0.00024636814,2.368e-05,0.0,Satellite
SKYNET 5B,2007-056B,2026-06-23T23:33:16.764192,1.0026951,0.00034254,5.2689,73.4237,22.9297,194.2068,0,U,32294,999,6826,0.0,1.43e-06,0.0,Satellite
ASTRA 4A,2007-057A,2026-06-24T04:06:48.381120,1.00270329,0.00025094,0.0243,308.6949,142.5867,247.5538,0,U,32299,999,5171,0.0,4e-07,0.0,Satellite
COSMO-SKYMED 2,2007-059A,2026-06-24T07:36:41.862816,14.82160062,0.00013374,97.8888,358.8116,89.8933,270.2433,0,U,32376,999,306,4.761442100000001e-05,3.27e-06,0.0,Satellite
RADARSAT-2,2007-061A,2026-06-24T07:33:17.251200,14.29983021,0.00013154,98.5783,182.1456,84.5368,275.5964,0,U,32382,999,96697,1.9564735e-05,7e-08,0.0,Satellite
NAVSTAR 61 (USA 199),2007-062A,2026-06-24T00:39:01.362240,2.00560588,0.00358224,55.0261,273.8775,166.0586,192.8031,0,U,32384,999,13564,0.0,-7e-07,0.0,Satellite
HORIZONS-2,2007-063B,2026-06-24T04:31:28.036416,1.00272035,0.00040941,2.6206,80.5467,3.7261,182.1384,0,U,32388,999,6788,0.0,-2.48e-06,0.0,Satellite
COSMOS 2434 [GLONASS-M],2007-065A,2026-06-24T05:49:29.226432,2.13101274,0.00012183,64.3185,191.678,329.6541,141.2402,0,U,32393,999,14392,0.0,1.04e-06,0.0,Satellite
COSMOS 2436 [GLONASS-M],2007-065C,2026-06-22T03:30:42.402240,2.13100062,0.00172761,64.3269,191.8207,353.7327,81.1911,0,U,32395,999,14383,0.0,8.4e-07,0.0,Satellite
THURAYA-3,2008-001A,2026-06-24T04:25:09.122304,1.00008697,0.00017901,6.0013,35.8137,144.1184,228.0584,0,U,32404,999,6756,0.0,1.2e-07,0.0,Satellite
THOR 5,2008-006A,2026-06-24T04:05:11.035968,1.00271623,0.00026564,0.0444,253.0689,201.4123,238.3935,0,U,32487,999,6738,0.0,-2e-08,0.0,Satellite
AMC-14,2008-011A,2026-06-24T02:42:00.534816,1.00356055,0.00451778,24.0123,20.4352,7.5191,352.4523,0,U,32708,999,6823,0.0,-7.4e-07,0.0,Satellite
NAVSTAR 62 (USA 201),2008-012A,2026-06-23T02:51:04.872096,2.00572612,0.0211377999999999,54.4982,149.6877,247.9177,109.8083,0,U,32711,999,13387,0.0,7.2e-07,0.0,Satellite
DIRECTV 11,2008-013A,2026-06-23T22:29:09.002400,1.00272226,1.6190000000000003e-05,0.0386,177.2592,263.8545,69.0887,0,U,32729,999,4566,0.0,-1.1899999999999998e-06,0.0,Satellite
ICO G1,2008-016A,2026-06-24T05:48:19.047168,1.00271311,0.00024202,5.5303,36.1145,41.9562,188.5461,0,U,32763,999,6661,0.0,-1.69e-06,0.0,Satellite
VINASAT-1,2008-018A,2026-06-24T04:33:38.707776,1.00269581,0.00016289,0.0286,296.2717,165.5277,10.8914,0,U,32767,999,6666,0.0,-3.21e-06,0.0,Satellite
STAR ONE C2,2008-018B,2026-06-24T03:46:30.472032,1.00271959,0.00028271,1.2593,82.4141,17.5627,163.968,0,U,32768,999,6672,0.0,-2.7e-06,0.0,Satellite
CARTOSAT-2A,2008-021A,2026-06-24T06:49:29.913600,14.79246122,0.00133216,97.7631,223.751,88.4858,271.788,0,U,32783,999,97985,3.9014454000000005e-05,2.4e-06,0.0,Satellite
CUTE-1.7+APD II (CO-65),2008-021C,2026-06-24T05:01:11.932032,15.0951107,0.00091377,97.8279,156.7737,17.817,342.3376,0,U,32785,999,98625,0.00028053575,4.4340000000000006e-05,0.0,Satellite
CANX-2,2008-021H,2026-06-24T04:47:51.493056,15.05663064,0.0011129,97.8641,155.1139,30.7109,329.4766,0,U,32790,999,98586,0.00022402204,3.1740000000000004e-05,0.0,Satellite
SEEDS II (CO-66),2008-021J,2026-06-24T06:01:30.867744,15.32959787,3.0510000000000004e-05,97.7521,173.4867,266.0101,94.1105,0,U,32791,999,98837,0.00050931434,0.00016147,0.0,Satellite
AMOS-3,2008-022A,2026-06-24T05:29:38.510016,1.00480937,0.00023622,0.4741,86.1519,66.7392,246.0473,0,U,32794,999,8240,0.0,1.27e-06,0.0,Satellite
GALAXY 18 (G-18),2008-024A,2026-06-24T05:43:53.595264,1.00273802,0.00030521,0.0181,329.9123,125.8975,139.567,0,U,32951,999,4592,0.0,3.2e-07,0.0,Satellite
YUBILEINY (RS30),2008-025A,2026-06-24T06:15:51.194016,12.43179909,0.00186282,82.5048,351.039,297.6731,62.2459,0,U,32953,999,82057,0.0005623842799999,8.8e-07,0.0,Satellite
COSMOS 2437,2008-025B,2026-06-24T05:44:06.665856,12.42759666,0.00199062,82.503,353.0822,316.1776,217.117,0,U,32954,999,82024,0.00024995409,4.4e-07,0.0,Satellite
COSMOS 2438,2008-025C,2026-06-24T06:38:13.861248,12.43369496,0.00203449,82.5032,348.414,289.9287,69.9601,0,U,32955,999,82071,0.00044143556,7.1e-07,0.0,Satellite
COSMOS 2439,2008-025D,2026-06-24T06:05:59.951904,12.43070573,0.00200757,82.5081,353.4021,301.1431,58.768,0,U,32956,999,82059,0.00016514633,3.3e-07,0.0,Satellite
FENGYUN 3A,2008-026A,2026-06-24T02:17:47.096736,14.1957231,0.00098048,98.6884,115.7997,105.7515,254.4743,0,U,32958,999,93638,3.9856081e-05,4.1000000000000004e-07,0.0,Satellite
ZHONGXING-9,2008-028A,2026-06-24T02:49:07.353408,1.00271846,0.00039906,0.7877000000000001,85.2863,349.0563,332.5997,0,U,33051,999,6610,0.0,-2.42e-06,0.0,Satellite
FGRST (GLAST),2008-029A,2026-06-24T05:38:00.278880,15.23970927,0.00083123,25.5802,155.544,51.4317,308.6965,0,U,33053,999,99691,7.9262688e-05,2.311e-05,0.0,Satellite
SKYNET 5C,2008-030A,2026-06-24T05:00:38.801952,1.00271906,0.00043316,3.8073,76.9632,22.7551,230.0163,0,U,33055,999,6602,0.0,-1.35e-06,0.0,Satellite
TURKSAT 3A,2008-030B,2026-06-24T05:29:38.510016,1.00274726,0.00052602,0.0287,65.6529,11.3645,319.7729,0,U,33056,999,5242,0.0,1.53e-06,0.0,Satellite
ECHOSTAR 11,2008-035A,2026-06-24T04:40:38.109792,1.0027166,0.00027077,1.0238,84.1169,351.897,156.6882,0,U,33207,999,5128,0.0,-5.1e-07,0.0,Satellite
SUPERBIRD-C2,2008-038A,2026-06-24T04:11:38.697216,1.00270881,0.00063772,2.3795,81.1848,28.0385,2.0106,0,U,33274,999,10580,0.0,-3.01e-06,0.0,Satellite
INMARSAT 4-F3,2008-039A,2026-06-23T16:15:12.995136,1.00272135,0.00026391,4.2975,31.6417,64.6132,321.3927,0,U,33278,999,4661,0.0,-1.38e-06,0.0,Satellite
HUANJING 1A (HJ-1A),2008-041A,2026-06-24T07:31:36.740352,14.83999698,0.00203954,97.6687,160.8763,112.7083,247.629,0,U,33320,999,95946,0.00013490879,1.075e-05,0.0,Satellite
HUANJING 1B (HJ-1B),2008-041B,2026-06-24T06:51:44.862624,14.83328114,0.00366999,97.6525,164.0004,157.6378,202.6446,0,U,33321,999,95946,0.0001049905099999,8.18e-06,0.0,Satellite
GEOEYE 1,2008-042A,2026-06-24T06:09:16.517088,14.6473107,0.00051182,98.1234,249.0981,52.192,307.9746,0,U,33331,999,95118,6.893326200000001e-05,3.2e-06,0.0,Satellite
NIMIQ 4,2008-044A,2026-06-24T05:20:41.605728,1.00270482,0.00018885,0.0187,304.2131,148.8661,177.4708,0,U,33373,999,6505,0.0,-2.13e-06,0.0,Satellite
GALAXY 19 (G-19),2008-045A,2026-06-24T04:47:28.216896,1.00272253,0.0002811,0.0465,260.4557,201.2526,145.518,0,U,33376,999,6497,0.0,-1.32e-06,0.0,Satellite
THEOS,2008-049A,2026-06-24T07:06:37.118880,14.20132992,0.00011827,98.5568,232.3494,80.9186,279.2125,0,U,33396,999,91897,-7.2728141e-05,-1.97e-06,0.0,Satellite
SHIJIAN-6 03A (SJ-6 03A),2008-053A,2026-06-24T05:42:13.536288,15.17222857,0.00109044,97.841,208.8035,356.4104,3.7049,0,U,33408,999,96403,0.0002507587599999,4.92e-05,0.0,Satellite
SHIJIAN-6 03B (SJ-6 03B),2008-053B,2026-06-24T06:48:27.481824,15.04315715,0.00199609,97.8563,195.2929,21.0112,339.1929,0,U,33409,999,96381,6.736365e-05,8.769999999999999e-06,0.0,Satellite
COSMO-SKYMED 3,2008-054A,2026-06-24T05:57:02.322720,15.06983772,0.00141146,97.8281,33.9356,239.8461,120.1368,0,U,33412,999,95800,0.00011778244,1.7000000000000003e-05,0.0,Satellite
SHIYAN-3 (SY-3),2008-056A,2026-06-24T01:15:15.794496,14.30804207,0.00147739,98.6061,201.5286,112.4865,247.7884,0,U,33433,999,91978,4.9444137e-05,8.599999999999999e-07,0.0,Satellite
CHUANGXIN 1-02 (CX-1-02),2008-056B,2026-06-24T07:03:02.401056,14.30153883,0.00153268,98.6137,201.4899,117.0735,243.2014,0,U,33434,999,91963,-3.0333737e-05,-1.22e-06,0.0,Satellite
ASTRA 1M,2008-057A,2026-06-24T04:10:55.485984,1.0027555,0.00051814,0.315,82.6293,27.9833,243.8569,0,U,33436,999,4580,0.0,1.28e-06,0.0,Satellite
